timestamp,sensor,value_c,setpoint_c,anomaly_mode,value_g,event
2026-07-26T19:40:58.307091+00:00,temperature,3.646,4.0,temp_drift,,
2026-07-26T19:40:59.533216+00:00,temperature,4.203,4.0,temp_drift,,
2026-07-26T19:40:59.533216+00:00,vibration_rms,,,temp_drift,0.466,
2026-07-26T19:41:00.858163+00:00,temperature,4.36,4.0,temp_drift,,
2026-07-26T19:41:01.980471+00:00,temperature,4.197,4.0,temp_drift,,
2026-07-26T19:41:01.980471+00:00,vibration_rms,,,temp_drift,0.375,
2026-07-26T19:41:03.280180+00:00,temperature,4.227,4.0,temp_drift,,
2026-07-26T19:41:04.447738+00:00,temperature,4.278,4.0,temp_drift,,
2026-07-26T19:41:04.447738+00:00,vibration_rms,,,temp_drift,0.538,
2026-07-26T19:41:05.747597+00:00,temperature,4.528,4.0,temp_drift,,
2026-07-26T19:41:06.926152+00:00,temperature,4.274,4.0,temp_drift,,
2026-07-26T19:41:06.926152+00:00,vibration_rms,,,temp_drift,0.532,
2026-07-26T19:41:08.237449+00:00,temperature,4.469,4.0,temp_drift,,
2026-07-26T19:41:09.426686+00:00,temperature,5.178,4.0,temp_drift,,
2026-07-26T19:41:09.426686+00:00,vibration_rms,,,temp_drift,0.485,
2026-07-26T19:41:10.704802+00:00,temperature,5.563,4.0,temp_drift,,
2026-07-26T19:41:11.849458+00:00,temperature,4.717,4.0,temp_drift,,
2026-07-26T19:41:11.849458+00:00,vibration_rms,,,temp_drift,0.361,
2026-07-26T19:41:13.138234+00:00,temperature,5.369,4.0,temp_drift,,
2026-07-26T19:41:14.336324+00:00,temperature,5.386,4.0,temp_drift,,
2026-07-26T19:41:14.336324+00:00,vibration_rms,,,temp_drift,0.323,
2026-07-26T19:41:15.636596+00:00,temperature,4.999,4.0,temp_drift,,
2026-07-26T19:41:16.820335+00:00,temperature,5.112,4.0,temp_drift,,
2026-07-26T19:41:16.820335+00:00,vibration_rms,,,temp_drift,0.462,
2026-07-26T19:41:18.287109+00:00,temperature,5.098,4.0,temp_drift,,
2026-07-26T19:41:19.469607+00:00,temperature,5.179,4.0,temp_drift,,
